   t                        x
   2.4480489609792194e-04   0.0000000000000000e+00
   2.4540490809816194e-04   0.0000000000000000e+00
   2.4600492009840195e-04   0.0000000000000000e+00
   2.4660493209864196e-04   0.0000000000000000e+00
   2.4720494409888197e-04   0.0000000000000000e+00
   2.4780495609912198e-04   0.0000000000000000e+00
   2.4840496809936199e-04   0.0000000000000000e+00
   2.4900498009960200e-04   0.0000000000000000e+00
   2.4960499209984201e-04   0.0000000000000000e+00
   2.5020500410008196e-04   0.0000000000000000e+00
   2.5080501610032197e-04   0.0000000000000000e+00
   2.5140502810056198e-04   0.0000000000000000e+00
   2.5200504010080199e-04   0.0000000000000000e+00
   2.5260505210104200e-04   0.0000000000000000e+00
   2.5320506410128201e-04   0.0000000000000000e+00
   2.5380507610152202e-04   0.0000000000000000e+00
   2.5440508810176203e-04   0.0000000000000000e+00
   2.5500510010200203e-04   0.0000000000000000e+00
   2.5560511210224204e-04   0.0000000000000000e+00
   2.5620512410248205e-04   0.0000000000000000e+00
   2.5680513610272206e-04   0.0000000000000000e+00
   2.5740514810296202e-04   0.0000000000000000e+00
   2.5800516010320202e-04   0.0000000000000000e+00
   2.5860517210344203e-04   0.0000000000000000e+00
   2.5920518410368204e-04   0.0000000000000000e+00
   2.5980519610392205e-04   0.0000000000000000e+00
   2.6040520810416206e-04   0.0000000000000000e+00
   2.6100522010440207e-04   0.0000000000000000e+00
   2.6160523210464208e-04   0.0000000000000000e+00
   2.6220524410488209e-04   0.0000000000000000e+00
   2.6280525610512210e-04   0.0000000000000000e+00
   2.6340526810536211e-04   0.0000000000000000e+00
   2.6400528010560211e-04   0.0000000000000000e+00
   2.6460529210584212e-04   0.0000000000000000e+00
   2.6520530410608208e-04   0.0000000000000000e+00
   2.6580531610632209e-04   0.0000000000000000e+00
   2.6640532810656210e-04   0.0000000000000000e+00
   2.6700534010680211e-04   0.0000000000000000e+00
   2.6760535210704211e-04   0.0000000000000000e+00
   2.6820536410728212e-04   0.0000000000000000e+00
   2.6880537610752213e-04   0.0000000000000000e+00
   2.6940538810776214e-04   0.0000000000000000e+00
   2.7000540010800215e-04   0.0000000000000000e+00
   2.7060541210824216e-04   0.0000000000000000e+00
   2.7120542410848217e-04   0.0000000000000000e+00
   2.7180543610872218e-04   0.0000000000000000e+00
   2.7240544810896219e-04   0.0000000000000000e+00
   2.7300546010920214e-04   0.0000000000000000e+00
   2.7360547210944215e-04   0.0000000000000000e+00
   2.7420548410968216e-04   0.0000000000000000e+00
   2.7480549610992217e-04   0.0000000000000000e+00
   2.7540550811016218e-04   0.0000000000000000e+00
   2.7600552011040219e-04   0.0000000000000000e+00
   2.7660553211064220e-04   0.0000000000000000e+00
   2.7720554411088220e-04   0.0000000000000000e+00
   2.7780555611112221e-04   0.0000000000000000e+00
   2.7840556811136222e-04   0.0000000000000000e+00
   2.7900558011160223e-04   0.0000000000000000e+00
   2.7960559211184224e-04   0.0000000000000000e+00
   2.8020560411208225e-04   0.0000000000000000e+00
   2.8080561611232220e-04   0.0000000000000000e+00
   2.8140562811256221e-04   0.0000000000000000e+00
   2.8200564011280222e-04   0.0000000000000000e+00
   2.8260565211304223e-04   0.0000000000000000e+00
   2.8320566411328224e-04   0.0000000000000000e+00
   2.8380567611352225e-04   0.0000000000000000e+00
   2.8440568811376226e-04   0.0000000000000000e+00
   2.8500570011400227e-04   0.0000000000000000e+00
   2.8560571211424228e-04   0.0000000000000000e+00
   2.8620572411448229e-04   0.0000000000000000e+00
   2.8680573611472229e-04   0.0000000000000000e+00
   2.8740574811496230e-04   0.0000000000000000e+00
   2.8800576011520226e-04   0.0000000000000000e+00
   2.8860577211544227e-04   0.0000000000000000e+00
   2.8920578411568228e-04   0.0000000000000000e+00
   2.8980579611592228e-04   0.0000000000000000e+00
   2.9040580811616229e-04   0.0000000000000000e+00
   2.9100582011640230e-04   0.0000000000000000e+00
   2.9160583211664231e-04   0.0000000000000000e+00
   2.9220584411688232e-04   0.0000000000000000e+00
   2.9280585611712233e-04   0.0000000000000000e+00
   2.9340586811736234e-04   0.0000000000000000e+00
   2.9400588011760235e-04   0.0000000000000000e+00
   2.9460589211784236e-04   0.0000000000000000e+00
   2.9520590411808237e-04   0.0000000000000000e+00
   2.9580591611832232e-04   0.0000000000000000e+00
   2.9640592811856233e-04   0.0000000000000000e+00
   2.9700594011880234e-04   0.0000000000000000e+00
   2.9760595211904235e-04   0.0000000000000000e+00
   2.9820596411928236e-04   0.0000000000000000e+00
   2.9880597611952237e-04   0.0000000000000000e+00
   2.9940598811976237e-04   0.0000000000000000e+00
   3.0000600012000238e-04   0.0000000000000000e+00
   3.0060601212024239e-04   0.0000000000000000e+00
   3.0120602412048240e-04   0.0000000000000000e+00
   3.0180603612072241e-04   0.0000000000000000e+00
   3.0240604812096242e-04   0.0000000000000000e+00
   3.0300606012120243e-04   0.0000000000000000e+00
   3.0360607212144238e-04   0.0000000000000000e+00
   3.0420608412168239e-04   0.0000000000000000e+00
   3.0480609612192240e-04   0.0000000000000000e+00
   3.0540610812216241e-04   0.0000000000000000e+00
   3.0600612012240242e-04   0.0000000000000000e+00
   3.0660613212264243e-04   0.0000000000000000e+00
   3.0720614412288244e-04   0.0000000000000000e+00
   3.0780615612312245e-04   0.0000000000000000e+00
   3.0840616812336246e-04   0.0000000000000000e+00
   3.0900618012360246e-04   0.0000000000000000e+00
   3.0960619212384247e-04   0.0000000000000000e+00
   3.1020620412408248e-04   0.0000000000000000e+00
   3.1080621612432249e-04   0.0000000000000000e+00
   3.1140622812456245e-04   0.0000000000000000e+00
   3.1200624012480246e-04   0.0000000000000000e+00
   3.1260625212504246e-04   0.0000000000000000e+00
   3.1320626412528247e-04   0.0000000000000000e+00
   3.1380627612552248e-04   0.0000000000000000e+00
   3.1440628812576249e-04   0.0000000000000000e+00
   3.1500630012600250e-04   0.0000000000000000e+00
   3.1560631212624251e-04   0.0000000000000000e+00
   3.1620632412648252e-04   0.0000000000000000e+00
   3.1680633612672253e-04   0.0000000000000000e+00
   3.1740634812696254e-04   0.0000000000000000e+00
   3.1800636012720255e-04   0.0000000000000000e+00
   3.1860637212744255e-04   0.0000000000000000e+00
   3.1920638412768251e-04   0.0000000000000000e+00
   3.1980639612792252e-04   0.0000000000000000e+00
   3.2040640812816253e-04   0.0000000000000000e+00
   3.2100642012840254e-04   0.0000000000000000e+00
   3.2160643212864254e-04   0.0000000000000000e+00
   3.2220644412888255e-04   0.0000000000000000e+00
   3.2280645612912256e-04   0.0000000000000000e+00
   3.2340646812936257e-04   0.0000000000000000e+00
   3.2400648012960258e-04   0.0000000000000000e+00
   3.2460649212984259e-04   0.0000000000000000e+00
   3.2520650413008260e-04   0.0000000000000000e+00
   3.2580651613032261e-04   0.0000000000000000e+00
   3.2640652813056262e-04   0.0000000000000000e+00
   3.2700654013080257e-04   0.0000000000000000e+00
   3.2760655213104258e-04   0.0000000000000000e+00
   3.2820656413128259e-04   0.0000000000000000e+00
   3.2880657613152260e-04   0.0000000000000000e+00
   3.2940658813176261e-04   0.0000000000000000e+00
   3.3000660013200262e-04   0.0000000000000000e+00
   3.3060661213224263e-04   0.0000000000000000e+00
   3.3120662413248263e-04   0.0000000000000000e+00
   3.3180663613272264e-04   0.0000000000000000e+00
   3.3240664813296265e-04   0.0000000000000000e+00
   3.3300666013320266e-04   0.0000000000000000e+00
   3.3360667213344267e-04   0.0000000000000000e+00
   3.3420668413368263e-04   0.0000000000000000e+00
   3.3480669613392263e-04   0.0000000000000000e+00
